LAT,LONG,DEM
59.066667,-157.366667,56
58.500000,-157.366667,38
57.933333,-157.366667,5
57.650000,-157.366667,4
57.366667,-157.366667,20
57.083333,-157.366667,483
70.966667,-157.083333,13
70.683333,-157.083333,25
70.400000,-157.083333,8
70.116667,-157.083333,15
69.833333,-157.083333,62
69.550000,-157.083333,139
69.266667,-157.083333,312
68.983333,-157.083333,342
68.700000,-157.083333,477
68.416667,-157.083333,635
68.133333,-157.083333,465
67.850000,-157.083333,610
67.566667,-157.083333,646
67.283333,-157.083333,317
67.000000,-157.083333,645
66.716667,-157.083333,89
66.433333,-157.083333,245
66.150000,-157.083333,365
65.866667,-157.083333,80
65.583333,-157.083333,60
65.300000,-157.083333,62
65.016667,-157.083333,45
64.733333,-157.083333,40
64.450000,-157.083333,365
64.166667,-157.083333,305
63.883333,-157.083333,59
63.600000,-157.083333,34
63.316667,-157.083333,83
63.033333,-157.083333,256
62.750000,-157.083333,522
62.466667,-157.083333,377
62.183333,-157.083333,304
61.900000,-157.083333,377
61.616667,-157.083333,58
61.333333,-157.083333,64
61.050000,-157.083333,140
60.766667,-157.083333,174
60.483333,-157.083333,216
60.200000,-157.083333,126
59.916667,-157.083333,114
59.633333,-157.083333,48
59.350000,-157.083333,94
59.066667,-157.083333,58
58.500000,-157.083333,43
58.216667,-157.083333,12
57.933333,-157.083333,54
57.650000,-157.083333,12
57.366667,-157.083333,184
57.083333,-157.083333,429
71.250000,-156.800000,9
70.966667,-156.800000,9
70.683333,-156.800000,10
70.400000,-156.800000,15
70.116667,-156.800000,26
69.833333,-156.800000,77
69.550000,-156.800000,189
69.266667,-156.800000,372
68.983333,-156.800000,307
68.700000,-156.800000,429
68.416667,-156.800000,575
68.133333,-156.800000,700
67.850000,-156.800000,707
67.566667,-156.800000,332
67.283333,-156.800000,684
67.000000,-156.800000,649
66.716667,-156.800000,203
66.433333,-156.800000,204
66.150000,-156.800000,508
65.866667,-156.800000,77
65.583333,-156.800000,185
65.300000,-156.800000,75
65.016667,-156.800000,93
64.733333,-156.800000,40
64.450000,-156.800000,322
64.166667,-156.800000,237
63.883333,-156.800000,161
63.600000,-156.800000,120
63.316667,-156.800000,490
63.033333,-156.800000,425
62.750000,-156.800000,430
62.466667,-156.800000,322
62.183333,-156.800000,228
61.900000,-156.800000,166
61.616667,-156.800000,75
61.333333,-156.800000,77
61.050000,-156.800000,261
60.766667,-156.800000,147
60.483333,-156.800000,252
60.200000,-156.800000,211
59.916667,-156.800000,106
59.633333,-156.800000,97
59.350000,-156.800000,63
59.066667,-156.800000,10
58.783333,-156.800000,43
58.500000,-156.800000,38
58.216667,-156.800000,66
57.933333,-156.800000,3
57.650000,-156.800000,3
57.366667,-156.800000,49
57.083333,-156.800000,575
71.250000,-156.516667,5
70.966667,-156.516667,5
70.683333,-156.516667,7
70.400000,-156.516667,15
70.116667,-156.516667,19
69.833333,-156.516667,90
69.550000,-156.516667,161
69.266667,-156.516667,302
68.983333,-156.516667,265
68.700000,-156.516667,488
68.416667,-156.516667,579
68.133333,-156.516667,607
67.850000,-156.516667,490
67.566667,-156.516667,498
67.283333,-156.516667,638
67.000000,-156.516667,623
66.716667,-156.516667,246
66.433333,-156.516667,473
66.150000,-156.516667,226
65.866667,-156.516667,52
65.583333,-156.516667,120
65.300000,-156.516667,49
65.016667,-156.516667,204
64.733333,-156.516667,115
64.450000,-156.516667,403
64.166667,-156.516667,141
63.883333,-156.516667,66
63.600000,-156.516667,222
63.316667,-156.516667,365
63.033333,-156.516667,472
62.750000,-156.516667,176
62.466667,-156.516667,304
62.183333,-156.516667,183
61.900000,-156.516667,96
61.616667,-156.516667,105
61.333333,-156.516667,116
61.050000,-156.516667,225
60.766667,-156.516667,244
60.483333,-156.516667,311
60.200000,-156.516667,181
59.916667,-156.516667,96
59.633333,-156.516667,182
59.350000,-156.516667,57
59.066667,-156.516667,25
58.783333,-156.516667,46
58.500000,-156.516667,57
58.216667,-156.516667,75
57.933333,-156.516667,5
57.650000,-156.516667,28
57.366667,-156.516667,301
57.083333,-156.516667,53
71.250000,-156.233333,1
70.966667,-156.233333,2
70.683333,-156.233333,7
70.400000,-156.233333,30
70.116667,-156.233333,33
69.833333,-156.233333,90
69.550000,-156.233333,185
69.266667,-156.233333,233
68.983333,-156.233333,335
68.700000,-156.233333,336
68.416667,-156.233333,633
68.133333,-156.233333,670
67.850000,-156.233333,751
67.566667,-156.233333,1342
67.283333,-156.233333,142
67.000000,-156.233333,544
66.716667,-156.233333,245
66.433333,-156.233333,181
66.150000,-156.233333,408
65.866667,-156.233333,48
65.583333,-156.233333,47
65.300000,-156.233333,60
65.016667,-156.233333,245
64.733333,-156.233333,227
64.450000,-156.233333,61
64.166667,-156.233333,250
63.883333,-156.233333,110
63.600000,-156.233333,316
63.316667,-156.233333,223
63.033333,-156.233333,365
62.750000,-156.233333,365
62.466667,-156.233333,304
62.183333,-156.233333,107
61.900000,-156.233333,80
61.616667,-156.233333,91
61.333333,-156.233333,192
61.050000,-156.233333,207
60.766667,-156.233333,360
60.483333,-156.233333,243
60.200000,-156.233333,164
59.916667,-156.233333,189
59.633333,-156.233333,199
59.350000,-156.233333,29
59.066667,-156.233333,54
58.783333,-156.233333,126
58.500000,-156.233333,135
58.216667,-156.233333,275
57.933333,-156.233333,4
57.650000,-156.233333,352
70.683333,-155.950000,5
70.400000,-155.950000,25
70.116667,-155.950000,40
69.833333,-155.950000,60
69.550000,-155.950000,120
69.266667,-155.950000,210
68.983333,-155.950000,356
68.700000,-155.950000,386
68.416667,-155.950000,700
68.133333,-155.950000,693
67.850000,-155.950000,974
67.566667,-155.950000,975
67.283333,-155.950000,1340
67.000000,-155.950000,562
66.716667,-155.950000,272
66.433333,-155.950000,110
66.150000,-155.950000,619
65.866667,-155.950000,52
65.583333,-155.950000,57
65.300000,-155.950000,98
65.016667,-155.950000,237
64.733333,-155.950000,40
64.450000,-155.950000,490
64.166667,-155.950000,245
63.883333,-155.950000,220
63.600000,-155.950000,263
63.316667,-155.950000,422
63.033333,-155.950000,239
62.750000,-155.950000,152
62.466667,-155.950000,211
62.183333,-155.950000,225
61.900000,-155.950000,106
61.616667,-155.950000,167
61.333333,-155.950000,147
61.050000,-155.950000,212
60.766667,-155.950000,525
60.483333,-155.950000,548
60.200000,-155.950000,244
59.916667,-155.950000,141
59.633333,-155.950000,114
59.350000,-155.950000,29
59.066667,-155.950000,293
58.783333,-155.950000,285
58.500000,-155.950000,19
58.216667,-155.950000,280
57.933333,-155.950000,70
57.650000,-155.950000,100
70.683333,-155.666667,5
70.400000,-155.666667,25
70.116667,-155.666667,40
69.833333,-155.666667,60
69.550000,-155.666667,70
69.266667,-155.666667,170
68.983333,-155.666667,323
68.700000,-155.666667,464
68.416667,-155.666667,663
68.133333,-155.666667,1184
67.850000,-155.666667,1310
67.566667,-155.666667,1121
67.283333,-155.666667,639
67.000000,-155.666667,245
66.716667,-155.666667,490
66.433333,-155.666667,119
66.150000,-155.666667,119
65.866667,-155.666667,63
65.583333,-155.666667,90
65.300000,-155.666667,199
65.016667,-155.666667,365
64.733333,-155.666667,50
64.450000,-155.666667,245
64.166667,-155.666667,245
63.883333,-155.666667,225
63.600000,-155.666667,272
63.316667,-155.666667,240
63.033333,-155.666667,103
62.750000,-155.666667,98
62.466667,-155.666667,109
62.183333,-155.666667,301
61.900000,-155.666667,136
61.616667,-155.666667,169
61.333333,-155.666667,213
61.050000,-155.666667,390
60.766667,-155.666667,364
60.483333,-155.666667,213
60.200000,-155.666667,152
59.916667,-155.666667,441
59.633333,-155.666667,34
59.350000,-155.666667,12
59.066667,-155.666667,273
58.783333,-155.666667,37
58.500000,-155.666667,27
58.216667,-155.666667,249
57.933333,-155.666667,169
70.966667,-155.383333,8
70.683333,-155.383333,3
70.400000,-155.383333,30
70.116667,-155.383333,26
69.833333,-155.383333,80
69.550000,-155.383333,152
69.266667,-155.383333,115
68.983333,-155.383333,316
68.700000,-155.383333,447
68.416667,-155.383333,730
68.133333,-155.383333,1294
67.850000,-155.383333,1465
67.566667,-155.383333,1489
67.283333,-155.383333,1022
67.000000,-155.383333,331
66.716667,-155.383333,185
66.433333,-155.383333,164
66.150000,-155.383333,116
65.866667,-155.383333,118
65.583333,-155.383333,86
65.300000,-155.383333,384
65.016667,-155.383333,451
64.733333,-155.383333,118
64.450000,-155.383333,159
64.166667,-155.383333,107
63.883333,-155.383333,363
63.600000,-155.383333,299
63.316667,-155.383333,151
63.033333,-155.383333,361
62.750000,-155.383333,116
62.466667,-155.383333,182
62.183333,-155.383333,209
61.900000,-155.383333,426
61.616667,-155.383333,235
61.333333,-155.383333,178
61.050000,-155.383333,731
60.766667,-155.383333,424
60.483333,-155.383333,276
60.200000,-155.383333,150
59.916667,-155.383333,362
59.633333,-155.383333,33
59.350000,-155.383333,65
59.066667,-155.383333,388
58.783333,-155.383333,739
58.500000,-155.383333,44
58.216667,-155.383333,734
57.933333,-155.383333,284
70.966667,-155.100000,1
70.683333,-155.100000,2
70.400000,-155.100000,25
70.116667,-155.100000,40
69.833333,-155.100000,40
69.550000,-155.100000,128
69.266667,-155.100000,132
68.983333,-155.100000,301
68.700000,-155.100000,399
68.416667,-155.100000,728
68.133333,-155.100000,1340
67.850000,-155.100000,1155
67.566667,-155.100000,1413
67.283333,-155.100000,610
67.000000,-155.100000,186
66.716667,-155.100000,244
66.433333,-155.100000,185
66.150000,-155.100000,301
65.866667,-155.100000,80
65.583333,-155.100000,112
65.300000,-155.100000,271
65.016667,-155.100000,261
64.733333,-155.100000,108
64.450000,-155.100000,115
64.166667,-155.100000,169
63.883333,-155.100000,210
63.600000,-155.100000,246
63.316667,-155.100000,150
63.033333,-155.100000,116
62.750000,-155.100000,137
62.466667,-155.100000,225
62.183333,-155.100000,392
61.900000,-155.100000,486
61.616667,-155.100000,408
61.333333,-155.100000,303
61.050000,-155.100000,592
60.766667,-155.100000,333
60.483333,-155.100000,822
60.200000,-155.100000,549
59.916667,-155.100000,349
59.633333,-155.100000,13
59.350000,-155.100000,130
59.066667,-155.100000,608
58.783333,-155.100000,591
58.500000,-155.100000,77
58.216667,-155.100000,1166
70.966667,-154.816667,1
70.683333,-154.816667,3
70.400000,-154.816667,15
70.116667,-154.816667,25
69.833333,-154.816667,60
69.550000,-154.816667,158
69.266667,-154.816667,127
68.983333,-154.816667,307
68.700000,-154.816667,491
68.416667,-154.816667,724
68.133333,-154.816667,1213
67.850000,-154.816667,1705
67.566667,-154.816667,1653
67.283333,-154.816667,631
67.000000,-154.816667,178
66.716667,-154.816667,234
66.433333,-154.816667,217
66.150000,-154.816667,214
65.866667,-154.816667,365
65.583333,-154.816667,322
65.300000,-154.816667,503
65.016667,-154.816667,452
64.733333,-154.816667,91
64.450000,-154.816667,86
64.166667,-154.816667,248
63.883333,-154.816667,356
63.600000,-154.816667,288
63.316667,-154.816667,192
63.033333,-154.816667,105
62.750000,-154.816667,129
62.466667,-154.816667,433
62.183333,-154.816667,670
61.900000,-154.816667,642
61.616667,-154.816667,404
61.333333,-154.816667,618
61.050000,-154.816667,338
60.766667,-154.816667,409
60.483333,-154.816667,1018
60.200000,-154.816667,88
59.916667,-154.816667,92
59.633333,-154.816667,12
59.350000,-154.816667,133
59.066667,-154.816667,505
58.783333,-154.816667,799
58.500000,-154.816667,156
58.216667,-154.816667,420
70.683333,-154.533333,1
70.400000,-154.533333,15
70.116667,-154.533333,34
69.833333,-154.533333,39
69.550000,-154.533333,116
69.266667,-154.533333,78
68.983333,-154.533333,329
68.700000,-154.533333,435
68.416667,-154.533333,946
68.133333,-154.533333,1272
67.850000,-154.533333,1577
67.566667,-154.533333,485
67.283333,-154.533333,855
67.000000,-154.533333,403
66.716667,-154.533333,365
66.433333,-154.533333,487
66.150000,-154.533333,174
65.866667,-154.533333,75
65.583333,-154.533333,406
65.300000,-154.533333,368
65.016667,-154.533333,245
64.733333,-154.533333,60
64.450000,-154.533333,157
64.166667,-154.533333,239
63.883333,-154.533333,317
63.600000,-154.533333,365
63.316667,-154.533333,442
63.033333,-154.533333,120
62.750000,-154.533333,156
62.466667,-154.533333,284
62.183333,-154.533333,853
61.900000,-154.533333,465
61.616667,-154.533333,544
61.333333,-154.533333,487
61.050000,-154.533333,412
60.766667,-154.533333,1014
60.483333,-154.533333,853
60.200000,-154.533333,103
59.916667,-154.533333,409
59.633333,-154.533333,13
59.350000,-154.533333,149
59.066667,-154.533333,387
58.783333,-154.533333,662
58.500000,-154.533333,609
58.216667,-154.533333,349
57.366667,-154.533333,60
56.516667,-154.533333,3
70.683333,-154.250000,6
70.400000,-154.250000,14
70.116667,-154.250000,45
69.833333,-154.250000,60
69.550000,-154.250000,115
69.266667,-154.250000,137
68.983333,-154.250000,290
68.700000,-154.250000,399
68.416667,-154.250000,939
68.133333,-154.250000,855
67.850000,-154.250000,936
67.566667,-154.250000,387
67.283333,-154.250000,529
67.000000,-154.250000,855
66.716667,-154.250000,231
66.433333,-154.250000,424
66.150000,-154.250000,114
65.866667,-154.250000,86
65.583333,-154.250000,374
65.300000,-154.250000,1095
65.016667,-154.250000,365
64.733333,-154.250000,60
64.450000,-154.250000,96
64.166667,-154.250000,152
63.883333,-154.250000,378
63.600000,-154.250000,557
63.316667,-154.250000,220
63.033333,-154.250000,133
62.750000,-154.250000,182
62.466667,-154.250000,417
62.183333,-154.250000,1416
61.900000,-154.250000,609
61.616667,-154.250000,1572
61.333333,-154.250000,1767
61.050000,-154.250000,423
60.766667,-154.250000,731
60.483333,-154.250000,635
60.200000,-154.250000,731
59.916667,-154.250000,478
59.633333,-154.250000,502
59.350000,-154.250000,309
59.066667,-154.250000,99
58.783333,-154.250000,355
58.500000,-154.250000,619
58.216667,-154.250000,372
57.650000,-154.250000,93
57.366667,-154.250000,197
57.083333,-154.250000,404
56.516667,-154.250000,132
70.683333,-153.966667,1
70.400000,-153.966667,15
70.116667,-153.966667,50
69.833333,-153.966667,65
69.550000,-153.966667,120
69.266667,-153.966667,174
68.983333,-153.966667,184
68.700000,-153.966667,547
68.416667,-153.966667,605
68.133333,-153.966667,1043
67.850000,-153.966667,1340
67.566667,-153.966667,637
67.283333,-153.966667,1340
67.000000,-153.966667,403
66.716667,-153.966667,245
66.433333,-153.966667,334
66.150000,-153.966667,268
65.866667,-153.966667,191
65.583333,-153.966667,539
65.300000,-153.966667,1059
65.016667,-153.966667,50
64.733333,-153.966667,174
64.450000,-153.966667,351
64.166667,-153.966667,102
63.883333,-153.966667,234
63.600000,-153.966667,747
63.316667,-153.966667,138
63.033333,-153.966667,151
62.750000,-153.966667,213
62.466667,-153.966667,530
62.183333,-153.966667,1089
61.900000,-153.966667,1289
61.616667,-153.966667,1075
61.333333,-153.966667,1446
61.050000,-153.966667,355
60.766667,-153.966667,1073
60.483333,-153.966667,865
60.200000,-153.966667,609
59.916667,-153.966667,993
59.633333,-153.966667,400
59.066667,-153.966667,35
58.783333,-153.966667,709
57.366667,-153.966667,749
57.083333,-153.966667,180
56.800000,-153.966667,133
56.516667,-153.966667,121
70.683333,-153.683333,1
70.400000,-153.683333,22
70.116667,-153.683333,55
69.833333,-153.683333,66
69.550000,-153.683333,164
69.266667,-153.683333,192
68.983333,-153.683333,265
68.700000,-153.683333,404
68.416667,-153.683333,863
68.133333,-153.683333,1420
67.850000,-153.683333,863
67.566667,-153.683333,490
67.283333,-153.683333,998
67.000000,-153.683333,345
66.716667,-153.683333,236
66.433333,-153.683333,365
66.150000,-153.683333,490
65.866667,-153.683333,340
65.583333,-153.683333,228
65.300000,-153.683333,559
65.016667,-153.683333,59
64.733333,-153.683333,111
64.450000,-153.683333,107
64.166667,-153.683333,476
63.883333,-153.683333,676
63.600000,-153.683333,210
63.316667,-153.683333,184
63.033333,-153.683333,191
62.750000,-153.683333,304
62.466667,-153.683333,771
62.183333,-153.683333,1269
61.900000,-153.683333,1696
61.616667,-153.683333,1465
61.333333,-153.683333,609
61.050000,-153.683333,961
60.766667,-153.683333,1627
60.483333,-153.683333,601
60.200000,-153.683333,959
59.916667,-153.683333,1233
59.633333,-153.683333,1323
58.783333,-153.683333,1413
57.366667,-153.683333,797
57.083333,-153.683333,418
70.683333,-153.400000,8
70.400000,-153.400000,25
70.116667,-153.400000,55
69.833333,-153.400000,100
69.550000,-153.400000,166
69.266667,-153.400000,215
68.983333,-153.400000,279
68.700000,-153.400000,370
68.416667,-153.400000,1031
68.133333,-153.400000,1220
67.850000,-153.400000,942
67.566667,-153.400000,1064
67.283333,-153.400000,350
67.000000,-153.400000,210
66.716667,-153.400000,174
66.433333,-153.400000,211
66.150000,-153.400000,326
65.866667,-153.400000,349
65.583333,-153.400000,596
65.300000,-153.400000,449
65.016667,-153.400000,120
64.733333,-153.400000,347
64.450000,-153.400000,120
64.166667,-153.400000,490
63.883333,-153.400000,320
63.600000,-153.400000,201
63.316667,-153.400000,187
63.033333,-153.400000,253
62.750000,-153.400000,393
62.466667,-153.400000,670
62.183333,-153.400000,493
61.900000,-153.400000,671
61.616667,-153.400000,853
61.333333,-153.400000,1687
61.050000,-153.400000,1466
60.766667,-153.400000,1544
60.483333,-153.400000,982
60.200000,-153.400000,997
59.916667,-153.400000,600
59.350000,-153.400000,320
58.783333,-153.400000,26
57.933333,-153.400000,417
57.650000,-153.400000,68
57.366667,-153.400000,1112
70.683333,-153.116667,8
70.400000,-153.116667,26
70.116667,-153.116667,55
69.833333,-153.116667,108
69.550000,-153.116667,177
69.266667,-153.116667,195
68.983333,-153.116667,245
68.700000,-153.116667,480
68.416667,-153.116667,648
68.133333,-153.116667,971
67.850000,-153.116667,1234
67.566667,-153.116667,1090
67.283333,-153.116667,760
67.000000,-153.116667,610
66.716667,-153.116667,187
66.433333,-153.116667,139
66.150000,-153.116667,184
65.866667,-153.116667,365
65.583333,-153.116667,316
65.300000,-153.116667,196
65.016667,-153.116667,150
